Word,PhonDISC,num_sylls_est,num_homophones,neighborhood_size,p_normalized,meanings,num_phones,normalized_surprisal
as,{z,1,2,12,4.174757520558095e-05,3,2,3.101283447356402
ash,{S,1,0,18,0.0001078470545269,1,2,2.8951949310584997
ashen,{SH,1,0,8,1.5943977580664967e-05,1,3,2.206867158477671
Asian,1SH,1,1,5,0.0004505487531477,2,3,1.7231521194310633
ask,#sk,1,0,8,2.9197344268766308e-05,1,3,2.1192849332504022
asp,{sp,1,0,4,7.463006046494863e-08,1,3,2.983428118988844
ass,{s,1,0,20,0.000196141092609,1,2,2.7653147801155082
at,{t,1,0,29,0.0003769576613678,1,2,2.6234527880095015
auction,$kSH,1,1,1,4.321779315148753e-06,2,4,1.7968838909751468
aught,$t,1,1,23,0.0003416577275235,2,2,2.644803451261871
auk,$k,1,0,19,0.0003180761498984,1,2,2.66033352227457
aunt,#nt,1,0,5,0.000109415390709,1,3,1.928039911648023
avens,1vHz,1,0,1,2.04184840602426e-08,1,4,2.3782936637614815
awe,$,1,1,26,0.0001878276759255,2,1,5.54943856562911
axe,{ks,1,1,12,0.0003302677268569,2,3,1.7681106710427497
axle,{ksP,1,0,1,1.2949187473138362e-07,1,4,2.1777389079987315
aye,2,1,6,30,0.0001461006855371,7,1,5.658545896704544
b,bi,1,5,37,0.000466494474765,6,2,2.5771758230953523
BA,b1,1,4,38,0.0001886695962805,5,2,2.773748115157253
baa,b#,1,3,28,0.0002235262277112,4,2,2.736934830770992
babble,b{bP,1,1,11,2.34630801639582e-06,2,4,1.8632032815074682
babe,b1b,1,0,15,1.1448608331932796e-05,1,3,2.254815150821395
babel,b1bP,1,0,14,0.0001778533663532,1,4,1.393284015165018
back,b{k,1,3,36,0.0007442370696757,4,3,1.650495617489679
bad,b{d,1,1,34,1.0172643145337194e-06,2,3,2.605254780221736
badge,b{_,1,0,12,3.0050024744379624e-08,1,3,3.1151177721654637
baffle,b{fP,1,1,4,4.7481106787773524e-08,2,4,2.286669329154152
bag,b{g,1,1,29,0.0006509442312749,2,3,1.6698847892844082
bags,b{gz,1,1,3,2.394154078627267e-05,2,4,1.611011513485984
bail,b1l,1,2,36,0.0002809009428375,3,3,1.7915483178490472
bairn,b8n,1,0,14,0.0001840449559116,1,3,1.8527580770462209
bait,b1t,1,2,32,0.0003938621802738,3,3,1.7426179565953108
baize,b1z,1,0,24,1.237608700522719e-06,1,3,2.5768715988704813
bake,b1k,1,0,31,0.0003496807912385,1,3,1.7598421247566935
bald,b$ld,1,0,5,4.389526418861356e-05,1,4,1.5451951208077932
balk,b$k,1,1,25,0.0001740016452038,2,3,1.8608815986161582
ball,b$l,1,2,28,0.0005246158237303,3,3,1.7011189215289233
balls,b$lz,1,1,5,6.874139568848038e-07,2,4,1.996494951219321
balm,b#m,1,1,21,0.0003102061655456,2,3,1.7771825750023487
ban,b{n,1,1,34,6.159378666938984e-06,2,3,2.3445537486456827
band,b{nd,1,1,19,0.0006062559664335,2,4,1.2601355311836968
bane,b1n,1,0,37,9.930061528863883e-05,1,3,1.942082070320633
bang,b{N,1,4,19,0.0007566031194005,5,3,1.6481100076455177
bangle,b{NgP,1,0,8,2.5055271556256173e-05,1,5,1.2848598072675523
bank,b{Nk,1,1,13,0.0006492076445352,2,4,1.2527036313429107
banns,b{nz,1,0,4,4.6933434860649e-07,1,4,2.037928952722219
bar,b#R,1,2,23,0.0005764576522181,3,3,1.68747691394226
barb,b#b,1,0,17,0.00025684275163,1,3,1.8045102788199616
barbed,b#bd,1,0,3,5.664662659474449e-09,1,4,2.517506024618435
bard,b#d,1,1,31,5.1770960619535e-05,2,3,2.0363706423271015
bare,b8R,1,3,21,0.0007556107114141,4,3,1.648300014889813
barge,b#_,1,1,17,1.4538802087621426e-06,2,3,2.553556508594093
bark,b#k,1,4,28,0.0001812657183961,5,3,1.85496082462459
barn,b#n,1,0,25,0.0004310287885673,1,3,1.729563957545639
Bart.,b#t,1,0,29,8.303132783948101e-06,1,3,2.3013187224071388
base,b1s,1,2,27,0.0003089516726848,3,3,1.7777691998648109
bash,b{S,1,1,24,0.0003636102147841,2,3,1.7541873584116126
basil,b{zP,1,0,4,7.273688403342619e-07,1,4,1.9903608645055342
basin,b1sH,1,0,7,4.084838132900943e-05,1,4,1.553005824683214
bask,b#sk,1,0,8,3.674944395533202e-05,1,4,1.5644868445396134
bass,b{s,1,1,20,9.270270055912888e-06,2,3,2.28536858817234
bast,b{st,1,0,11,9.796589397554114e-05,1,4,1.4580308111289844
baste,b1st,1,0,16,0.000161470315592,1,4,1.4037763640874774
bat,b{t,1,1,39,0.0007884757247855,2,3,1.6421366078103803
batch,b{J,1,0,21,0.0001273330164269,1,3,1.9060857077096796
bath,b#T,1,2,15,0.0004257835347214,3,3,1.7313364291416793
bathe,b1D,1,1,11,3.609345915446381e-05,2,3,2.08858988137553
baths,b#Dz,1,0,0,4.333186914347136e-09,1,4,2.5465976818715435
bats,b{ts,1,0,8,1.2365085141694723e-06,1,4,1.9327502598353816
batten,b{tH,1,0,10,2.0019334234172167e-06,1,4,1.8804371300065483
battle,b{tP,1,1,14,0.0002747536878674,2,4,1.3460636550050495
bauble,b$bP,1,0,7,7.667500060357083e-07,1,4,1.9846360905943388
bawd,b$d,1,2,30,0.0007870034341099,3,3,1.6424071743440285
beach,biJ,1,2,20,1.0748636579436397e-06,3,3,2.5972815903943767
bead,bid,1,1,34,1.1051058770396993e-05,2,3,2.2599314206404775
beadle,bidP,1,0,9,5.24072584831985e-07,1,4,2.025951677217426
beagle,bigP,1,0,7,4.254548494934224e-07,1,4,2.048586168044672
beak,bik,1,0,28,5.333986031014644e-05,1,3,2.032048758817836
beam,bim,1,1,19,0.0003023666208523,2,3,1.780888101343547
bean,bin,1,0,29,0.0002996919162188,1,3,1.7821743739496396
beard,b7d,1,1,15,5.770350458993844e-05,2,3,2.020665319954134
beast,bist,1,0,14,0.0008502606508813,1,4,1.2234115173938165
beat,bit,1,3,34,0.0005960451777088,4,3,1.682639657257998
beaten,bitH,1,0,7,6.569415538828858e-05,1,4,1.5014178542619776
beau,b5,1,7,32,0.0006467366930441,8,2,2.506235324406475
beaut,bjut,1,1,6,0.0009893815297226,2,4,1.2069585879942195
beck,bEk,1,1,23,0.0001218089481627,2,3,1.9125063191444358
bed,bEd,1,1,30,0.0006413332803751,2,3,1.672038124443449
beef,bif,1,2,18,1.6728563887911632e-06,3,3,2.533246497052463
beep,bip,1,0,23,1.997748258947291e-06,1,3,2.5075524632009167
beer,b7R,1,1,24,4.51428640911276e-06,2,3,2.389536347000316
beetle,bitP,1,2,8,0.0002245623860277,3,4,1.3679652840798613
beg,bEg,1,0,16,1.0928508180865575e-06,1,3,2.5948790895807003
beige,b1Z,1,1,9,3.0208411632227824e-08,2,3,3.1143567533057426
belch,bElJ,1,1,5,7.277474373703585e-08,2,4,2.240304366406423
bell,bEl,1,2,28,0.000324151651863,3,3,1.7708166371199183
belt,bElt,1,1,14,0.0008551774999014,2,4,1.2227854711448958
ben,bEn,1,0,34,3.0400685162168045e-06,1,3,2.4467715929078437
bench,bEnJ,1,0,8,0.0002370556561146,1,4,1.362086957116681
bend,bEnd,1,1,20,6.711087412519222e-05,2,4,1.4991013137181517
bends,bEndz,1,0,3,4.025658995876163e-07,1,5,1.6436722332812022
bent,bEnt,1,1,13,5.394157263119995e-05,2,4,1.5228186366445264
berg,b3g,1,1,14,0.0007834261059622,2,3,1.6430667036944755
berk,b3k,1,1,28,0.0001520333059079,2,3,1.8804198037573352
berth,b3T,1,2,15,0.0007553554292251,3,3,1.6483489317799476
best,bEst,1,0,24,7.81564773131669e-06,1,4,1.7325582934800294
bet,bEt,1,1,31,0.0003161714187737,2,3,1.7744251807936025
bethel,bETP,1,0,1,1.2196883614449058e-10,1,4,2.934237317688597
bevel,bEvP,1,1,5,4.3170007557752373e-07,2,4,2.0470040064406403
bib,bIb,1,1,19,4.059222083208674e-07,2,3,2.7382517792977232
bible,b2bP,1,1,6,6.505422660527906e-06,2,4,1.7524806580772514
bid,bId,1,2,27,0.0004291837573621,3,3,1.7301849576336599
bide,b2d,1,0,29,0.0003447626659695,1,3,1.7618926400332275
biff,bIf,1,1,16,2.505767076542608e-05,2,3,2.141419150579605
big,bIg,1,1,22,5.307375510125644e-06,2,3,2.3661061114368365
bight,b2t,1,2,28,0.000630253726471,3,3,1.6745609094207683
bike,b2k,1,1,24,0.0006639873566821,2,3,1.667012780207961
bile,b2l,1,0,26,0.0007449662779784,1,3,1.650353845417242
bilge,bIl_,1,0,9,2.2832042848515255e-10,1,4,2.8661633449114974
bilk,bIlk,1,0,12,3.02026684902225e-08,1,4,2.335788208666559
bill,bIl,1,2,39,3.233266448425697e-05,3,3,2.1045188849453216
bin,bIn,1,0,34,0.0006022484470418,1,3,1.6811408205502456
bind,b2nd,1,1,14,0.0001397546391021,2,4,1.4194579793531472
bine,b2n,1,0,34,0.0003500830494451,1,3,1.7596756890455527
binge,bIn_,1,0,5,1.11026323665183e-05,1,4,1.6944430477196466
birch,b3J,1,1,16,2.164569305771219e-05,2,3,2.162608884906477
bird,b3d,1,0,29,0.0008331684435713,1,3,1.6341551126191636
bison,b2sH,1,0,2,1.0896767832095392e-07,1,4,2.1964751131469242
bisque,bIsk,1,0,8,3.6734793498719577e-06,1,4,1.8145301369024989
bit,bIt,1,0,35,0.0003279003686123,1,3,1.7691520818548596
bitch,bIJ,1,1,22,1.3292729487078333e-06,2,3,2.5665279945646877
biz,bIz,1,0,19,0.0002041420883258,1,3,1.8377551990873064
blab,bl{b,1,0,5,8.681703612068863e-07,1,4,1.9711482988091933
black,bl{k,1,2,11,0.0004151636109727,3,4,1.3012447174467907
blade,bl1d,1,0,8,0.0001351843495632,1,4,1.4230679336678707
blae,bl1,1,0,16,2.3986807150219143e-05,1,3,2.147741902318808
blah,bl#,1,0,6,2.4183855219705785e-05,1,3,2.146557538747463
blame,bl1m,1,1,7,0.0004255513310559,2,4,1.2985615492984568
blanch,bl#nJ,1,0,3,8.827792286809135e-07,1,5,1.5754692089111257
bland,bl{nd,1,0,7,4.084042572774822e-05,1,5,1.2424215779700751
blank,bl{Nk,1,1,7,1.3100457148638558e-05,2,5,1.3411823399106073
blare,bl8R,1,1,5,1.673615750014307e-08,2,4,2.399885599049575
blast,bl#st,1,2,1,0.0001424326912782,3,5,1.1339176940104363
blaze,bl1z,1,2,11,0.0001068707968076,3,4,1.4485847757584422
blazon,bl1zH,1,1,2,7.009058751670594e-05,2,5,1.1955076900175179
bleach,bliJ,1,1,9,1.5327213924781768e-06,2,4,1.909433732869324
bleak,blik,1,0,12,0.0001232025361346,1,4,1.4331446256353144
bleat,blit,1,1,13,4.475497602427464e-06,2,4,1.7930892054105931
bleed,blid,1,0,10,0.0001021075745299,1,4,1.4535350475989073
bleep,blip,1,1,8,1.705872629588057e-06,2,4,1.8978128873426496
blench,blEnJ,1,0,4,7.395648349136889e-07,1,5,1.590844379491553
blend,blEnd,1,1,6,9.962292566157602e-06,2,5,1.3649677717575543
bless,blEs,1,0,3,8.197826818121726e-05,1,4,1.4773748527479333
blight,bl2t,1,1,11,3.314468607789405e-06,2,4,1.8256960600989172
blimp,blImp,1,1,2,2.7661028978201072e-08,2,5,1.8762659637623318
blind,bl2nd,1,2,4,0.0001977894092348,3,5,1.1053990234305977
blink,blINk,1,1,5,1.3262726955714906e-07,2,5,1.7401130643403342
blip,blIp,1,0,7,4.15568387140178e-08,1,4,2.3011389119221346
bliss,blIs,1,0,6,5.250337687980928e-06,1,4,1.7757527283654198
blithe,bl2D,1,0,2,1.918145059993327e-07,1,4,2.1350791756979777
blitz,blIts,1,1,1,2.3061868841858173e-06,2,5,1.4920607305146802
bloat,bl5t,1,0,10,0.0002015288638713,1,4,1.379715223476847
blob,blQb,1,0,8,8.612324522573449e-07,1,4,1.9720194410652705
bloc,blQk,1,2,12,0.0005030857876439,3,4,1.2803890254820627
bloke,bl5k,1,0,8,1.4492185477483105e-06,1,4,1.9155160666892808
blond,blQnd,1,3,4,5.940595706133004e-09,4,5,2.009873630692711
blood,blVd,1,1,8,0.0027586243926248,2,4,1.0956263945982438
bloom,blum,1,1,10,8.443086039833726e-06,2,4,1.7241742338619468
blot,blQt,1,1,12,1.353244832157419e-05,2,4,1.6729554432977294
blotch,blQJ,1,0,6,1.004049608647544e-06,1,4,1.9553607448113794
blouse,bl6z,1,0,4,2.662974062893363e-07,1,4,2.0994578034941878
blow,bl5,1,1,14,0.0005343312837173,2,3,1.6984625162341527
blue,blu,1,2,13,6.793537714932172e-06,3,3,2.3303673865601913
blues,bluz,1,0,7,5.82836203546885e-07,1,4,2.0144129074522987
bluff,blVf,1,2,6,2.93030004118842e-06,3,4,1.839071514814126
blunt,blVnt,1,1,1,1.3160007591897173e-08,2,5,1.940788402126347
blur,bl3R,1,1,4,4.366040761195377e-08,2,4,2.2957775911253155
blurb,bl3b,1,0,3,3.5501824927902673e-10,1,4,2.8182368681112084
blush,blVS,1,1,7,7.40758448291562e-05,2,4,1.4883803842939956
boar,b$R,1,4,27,1.0393639137313866e-05,5,3,2.2688101720732736
boards,b$dz,1,0,6,0.000252453143227,1,4,1.3552543420250458
boast,b5st,1,1,19,1.907372313289824e-05,2,4,1.6356906690410664
boat,b5t,1,1,27,0.0005142556137983,2,3,1.70400636971465
boatswain,b5sH,1,0,3,5.044393315906159e-09,1,4,2.530097302224006
bob,bQb,1,2,26,0.0004826634010891,3,3,1.7131845938749721
bobs,bQbz,1,0,3,9.508441888005729e-08,1,4,2.2112721984645303
Boche,bQS,1,3,18,9.02679340992188e-05,4,3,1.955888215759785
bock,bQk,1,0,32,0.0005139972759733,1,3,1.7040791110252282
bod,bQd,1,0,34,0.000156203002338,1,3,1.8765029244551756
bode,b5d,1,0,30,4.795228666241439e-05,1,3,2.0474629428652693
bog,bQg,1,0,23,5.1929247171884594e-05,1,3,2.03592870795303
boggle,bQgP,1,0,8,2.706522977222935e-06,1,4,1.847696608008339
boil,b4l,1,2,19,0.000265810240061,3,3,1.7995421475938578
bold,b5ld,1,0,14,0.0002490773734413,1,4,1.356715968269532
bole,b5l,1,3,31,0.0004855887495077,4,3,1.7123098447780467
bolt,b5lt,1,2,11,0.0001600274870365,3,4,1.4047508912564517
bomb,bQm,1,1,16,0.0001243710442194,2,3,1.9094929565900267
bond,bQnd,1,1,12,7.835514558793142e-05,2,4,1.4822826571400562
bonds,bQndz,1,0,3,2.2172397437326577e-08,1,5,1.8954770991577063
bone,b5n,1,1,31,0.0006909995386389,2,3,1.6612401310141882
boned,b5nd,1,0,9,3.261813268170728e-07,1,4,2.0774347638660906
boo,bu,1,2,33,0.0006169093277237,3,2,2.516488406792929
boob,bub,1,1,13,2.634072947444941e-07,2,3,2.800856784133686
boobs,bubz,1,0,4,1.707644076235635e-10,1,4,2.897700198634875
boodle,budP,1,0,4,0.000281132977382,1,4,1.343571589591242
book,bUk,1,1,22,0.0007554353346324,2,3,1.6483336186170998
books,bUks,1,0,5,7.947578430151896e-07,1,4,1.9807408320090607
boom,bum,1,1,21,2.9358358902539984e-06,2,3,2.4518221250249153
boon,bun,1,0,28,0.0004235302142364,1,3,1.7321045841765799
boor,b9R,1,0,10,0.0002855140558298,1,3,1.789190219022083
boost,bust,1,1,11,1.6930384344942143e-06,2,4,1.8986328332745255
boot,but,1,2,32,0.0002971676222331,3,3,1.7833988870492024
booth,buD,1,0,9,9.682078180137284e-05,1,3,1.9457431884407297
boots,buts,1,0,6,3.5252709782825e-06,1,4,1.8190014111921584
booze,buz,1,1,21,6.625182504703744e-05,2,3,2.000666768038104
bop,bQp,1,1,22,0.0002406430677818,2,3,1.8139415983340472
born,b$n,1,1,30,0.0005210786130491,2,3,1.702098300644742
borsch,b$S,1,0,8,1.3880519298949337e-07,1,3,2.893597478724183
borscht,b$st,1,0,11,9.300320743332388e-08,1,4,2.2136750559941203
borstal,b$stP,1,0,1,1.0616530264421517e-10,1,5,2.35944310966441
bosk,bQsk,1,0,8,1.057324552139225e-06,1,4,1.9497474583430137
boss,bQs,1,2,23,0.0001902835811335,3,3,1.8479322780705114
botch,bQJ,1,1,16,5.615133338262558e-06,2,3,2.3579460256242784
both,b5T,1,0,11,1.0700190745753726e-06,1,3,2.59793554359811
bottle,bQtP,1,1,6,0.0015156532591694,2,4,1.1606495731813167
bough,b6,1,2,24,2.8556866370495342e-06,3,2,3.6837438005756673
bounce,b6ns,1,1,4,1.0006024780733491e-06,2,4,1.9557341440840654
bound,b6nd,1,2,16,0.0007464007581268,3,4,1.2375565196486347
bounds,b6ndz,1,0,4,8.344054276166091e-07,1,5,1.5803642060073098
bourse,b9s,1,0,5,0.0001290334345532,1,3,1.9041652977233918
bout,b6t,1,0,23,0.0005282781883991,1,3,1.7001118235286456
bowed,b6d,1,0,17,3.638245466867538e-05,1,3,2.087435384516298
bowls,b5lz,1,0,5,8.12688860382126e-07,1,4,1.978318460895095
box,bQks,1,3,10,0.0005747321540449,4,4,1.265933163884443
boy,b4,1,3,15,0.0008086060137128,4,2,2.457730591766899
boys,b4z,1,0,8,5.861313446096592e-06,1,3,2.351734401211561
bra,br#,1,0,8,7.470634165979257e-06,1,3,2.316613560250302
brace,br1s,1,1,12,3.116379196958303e-05,2,4,1.5823869634620813
bract,br{kt,1,0,4,4.318210626615229e-05,1,5,1.2375788657259577
brad,br{d,1,0,13,7.756663360963111e-06,1,4,1.7333808017423318
brae,br1,1,2,21,4.487948322516377e-06,3,3,2.3903834343181676
brag,br{g,1,1,10,7.86519169483264e-06,2,4,1.7318722096238155
braid,br1d,1,1,18,5.771970296441066e-05,2,4,1.5154685157444958
braille,br1l,1,0,15,1.3302907179076692e-06,1,4,1.924812897411067
brain,br1n,1,1,22,0.0010623259919212,2,4,1.1992350857408205
brains,br1nz,1,0,5,2.992250271450248e-06,1,5,1.4694400470802222
braise,br1z,1,1,20,1.7654150793378006e-06,2,4,1.894087829661509
brake,br1k,1,3,16,0.0054956588725115,4,4,1.0207945957911675
bramble,br{mbP,1,0,1,1.6091704580537514e-06,1,6,1.2694326832451341
bran,br{n,1,0,12,4.1847937885178176e-06,1,4,1.8003810220133127
branch,br#nJ,1,1,4,1.4600316157428168e-06,2,5,1.5317671780573365
brand,br{nd,1,1,7,5.306200804783577e-05,2,5,1.2196828938609898
brash,br{S,1,0,10,4.041292829739466e-06,1,4,1.804169457535238
brass,br#s,1,0,4,5.50888795100649e-06,1,4,1.7705335528490642
brat,br{t,1,0,12,1.0877488107665048e-05,1,4,1.6966673833246984
brave,br1v,1,2,11,2.7504243400894213e-05,3,4,1.5959496119421308
brawl,br$l,1,1,10,6.616222955292674e-05,2,4,1.5006470046712792
brawn,br$n,1,0,11,1.911078375505559e-05,1,4,1.6354799130294728
brazen,br1zH,1,0,3,1.2979084728602304e-07,1,5,1.7419908165792557
breach,briJ,1,2,12,1.436705204925761e-06,3,4,1.9164576213285698
bread,brEd,1,0,14,0.000414155496371,1,4,1.3015086802690787
breadth,brEtT,1,0,1,3.225275476270121e-05,1,5,1.262926267212777
bream,brim,1,0,13,6.440716315717458e-06,1,4,1.7535659948928957
breast,brEst,1,1,6,4.2157501963610085e-05,2,5,1.239664656307475
breath,brET,1,0,5,0.0001326015231255,1,4,1.4251624094588964
breathe,briD,1,0,8,6.596046285052726e-08,1,4,2.2509786139959425
breed,brid,1,1,18,0.0002273542308351,2,4,1.3666237775119439
breeze,briz,1,1,14,8.821176990364512e-07,2,4,1.969417903622272
Bren,brEn,1,0,10,1.4492621547016768e-06,1,4,1.9155127997606438
breve,briv,1,0,11,7.172873818548228e-05,1,4,1.4918762398574343
brew,bru,1,1,16,0.0005824204303773,2,3,1.6859871831741347
bribe,br2b,1,1,4,3.995577448927389e-06,2,4,1.8054046492871183
brick,brIk,1,0,16,0.0027910140115279,1,4,1.094359033424736
bridal,br2dP,1,2,1,5.9279843261210926e-05,3,5,1.2100582207547013
bride,br2d,1,0,14,5.780607326648972e-05,1,4,1.5153061703623405
bridge,brI_,1,1,10,0.0002981909098981,2,4,1.3371759375594414
Brie,bri,1,1,17,0.0001946162548546,2,3,1.8446730132003875
brief,brif,1,2,11,0.0001276379333786,3,4,1.4293045966637457
briefs,brifs,1,0,1,6.527279545487783e-09,1,5,2.001693187542857
brig,brIg,1,0,11,4.872102928485004e-08,1,4,2.2838704239461274
bright,br2t,1,2,13,1.413318086153267e-05,3,4,1.6682395584536684
brighten,br2tH,1,0,3,4.342934496271493e-07,1,5,1.6370829742854707
brill,brIl,1,0,17,1.0959289101858048e-07,1,4,2.1958539417113543
brim,brIm,1,1,12,1.359651777747058e-07,2,4,2.172442613896421
brindled,brIndPd,1,0,0,9.996730563062253e-13,1,7,1.9747628805012947
brine,br2n,1,0,12,7.660921538098299e-06,1,4,1.7347292840152375
bring,brIN,1,0,15,1.5678846393488375e-05,1,4,1.6569710112808465
brink,brINk,1,0,8,6.59634031998822e-07,1,5,1.6007790193347833
brisk,brIsk,1,0,7,3.917743505453548e-07,1,5,1.646032430221491
bristle,brIsP,1,1,3,8.026344270896218e-08,2,5,1.7837360733254268
bristols,brIstPz,1,0,0,5.78473855836405e-10,1,7,1.5801306306695229
Brit,brIt,1,0,14,0.0001163445986498,1,4,1.439362981168939
Britain,brItH,1,1,3,8.808025668416809e-06,2,5,1.3756639157721338
brittle,brItP,1,0,4,1.507351821549535e-05,1,5,1.32899670406981
broach,br5J,1,1,4,1.6464074444744944e-06,2,4,1.9016652073252756
broad,br$d,1,1,12,0.0014541780523489,2,4,1.1651451412056777
broaden,br$dH,1,0,1,1.504404715424055e-05,1,5,1.329166692888054
brogue,br5g,1,0,6,2.503211004100996e-06,1,4,1.8561751727880536
broil,br4l,1,1,4,5.0875170158924186e-05,2,4,1.5291730689144771
broke,br5k,1,0,7,5.8431935174216135e-06,1,4,1.7641369701871934
Bronx,brQNks,1,0,3,2.301672001576208e-09,1,6,1.7435257859381477
bronze,brQnz,1,1,1,1.909548287082708e-09,2,5,2.1084535011043153
brood,brud,1,2,15,3.82041922928468e-05,3,4,1.5602717820303242
brook,brUk,1,1,6,2.566131343223147e-07,2,4,2.1034798172980382
broom,brum,1,0,11,1.2119306008277517e-05,1,4,1.68493009976326
broth,brQT,1,0,4,4.787917937814856e-06,1,4,1.785762863053086
brothel,brQTP,1,0,1,8.794398756454353e-10,1,5,2.1757983993798478
brow,br6,1,0,11,0.0001250327792593,1,3,1.9087247551869215
brown,br6n,1,2,11,5.042077392993154e-07,3,4,2.0301471607220045
browse,br6z,1,1,9,6.507392481203595e-07,2,4,2.002447787316889
bruise,bruz,1,1,12,1.5151636869481285e-05,2,4,1.6606846492878335
brunch,brVnJ,1,0,4,2.064285193023935e-07,1,5,1.7016856906075712
brunt,brVnt,1,0,5,1.0230009618618645e-06,1,5,1.5626644216798202
brush,brVS,1,1,5,0.0003813874457607,2,4,1.310457939325126
brusque,brusk,1,0,1,1.373377392402478e-09,1,5,2.1370816512783386
Brussels,brVsPz,1,0,0,2.1667258569234304e-10,1,6,1.9145656973968093
brutal,brutP,1,0,3,2.839356608160161e-05,1,5,1.2739956418822185
brute,brut,1,1,12,0.0002343533122935,2,4,1.3633317635841942
bubble,bVbP,1,1,10,1.792576873086495e-06,2,4,1.8924300903433842
buck,bVk,1,2,35,0.0002383417382598,3,3,1.815332682686443
bucked,bVkt,1,0,6,7.088774997750118e-06,1,4,1.74315673966606
buckle,bVkP,1,1,8,7.854636143918655e-05,2,4,1.4820180196877488
bud,bVd,1,1,29,0.000196302266635,2,3,1.8434242787239967
budge,bV_,1,0,17,0.0003657869049792,1,3,1.7533233321985666
buff,bVf,1,2,23,3.9103657692595e-05,3,3,2.076993589318192
bug,bVg,1,1,27,0.0005612067679855,2,3,1.6913584168670963
bugle,bjugP,1,1,0,2.0485735519507628e-09,2,5,2.102349317795922
buhl,bul,1,0,23,0.0002429775044076,1,3,1.8125440277626197
build,bIld,1,1,11,4.042296723172973e-06,2,4,1.8041424902221417
bulb,bVlb,1,0,2,0.0002275464469318,1,4,1.3665320229826619
bulge,bVl_,1,1,5,5.475849483188894e-07,2,4,2.0211866621116013
bulk,bVlk,1,1,9,0.0001139968299192,2,4,1.4415763440060108
bull,bUl,1,4,15,0.0004307607655336,5,3,1.7296540034489503
bum,bVm,1,2,26,0.0001177378831892,3,3,1.9174273090299332
bumble,bVmbP,1,0,7,3.460577061152681e-05,1,5,1.2568099251536478
bumf,bVmf,1,0,4,7.965823561864712e-06,1,4,1.7304918669071787
bump,bVmp,1,2,12,0.0002545983559739,3,4,1.3543356388768368
bun,bVn,1,0,35,1.1780772682183089e-06,1,3,2.5840081247931668
bunch,bVnJ,1,1,8,2.960551274462835e-07,2,4,2.0879563908305525
bundle,bVndP,1,1,0,2.192474528596324e-07,2,5,1.6964527187729703
bung,bVN,1,1,18,8.008216213029719e-06,2,3,2.3065541201158886
bungle,bVNgP,1,1,2,3.241784090575521e-07,2,5,1.6624828127744204
bunk,bVNk,1,2,13,4.212156015136925e-05,3,4,1.5496734254233675
Bunsen,bVnsH,1,0,0,1.6307291873664192e-10,1,5,2.322163261204891
burble,b3bP,1,0,8,5.687020433284449e-06,1,4,1.767078340447315
burden,b3dH,1,1,4,0.0006048553740276,2,4,1.2603866517058777
burgle,b3gP,1,0,5,9.187537619187828e-06,1,4,1.7149997550243463
burn,b3n,1,1,25,9.63445138788997e-05,2,3,1.9464570535583412
burp,b3p,1,1,10,1.493000350750061e-07,2,3,2.88304608023229
burr,b3R,1,2,22,1.7101514818144351e-06,3,3,2.5300545231379172
burst,b3st,1,1,13,0.0001207621725003,2,4,1.435316808277924
burthen,b3DH,1,1,2,3.239107537167004e-10,2,4,2.828193195946391
burton,b3tH,1,0,7,2.857081293363224e-07,1,4,2.09181888819627
bus,bVs,1,1,25,0.0001822191579065,2,3,1.8542013717195722
bush,bUS,1,0,12,0.0001718198311577,1,3,1.8627082875064207
bushed,bUSt,1,0,4,3.613074835156822e-06,1,4,1.816330298385935
bushel,bUSP,1,0,3,1.869027486081905e-07,1,4,2.1378956155630195
busk,bVsk,1,0,14,2.336271723896084e-06,1,4,1.8636686994360003
bust,bVst,1,2,19,8.626251905884683e-05,3,4,1.4718440035208606
bustle,bVsP,1,1,9,1.8741479956843627e-06,2,4,1.8875985669123672
but,bVt,1,6,33,0.0004144002680552,7,3,1.7352593742631564
butch,bUJ,1,1,9,3.343643009770548e-07,2,3,2.766326082487326
button,bVtH,1,1,6,2.4941794651709537e-05,2,4,1.6065676127839745
buttons,bVtHz,1,0,1,2.3028197164479345e-07,1,5,1.6921876422555457
buy,b2,1,5,31,0.0006571053484905,6,2,2.5027815741589503
buzz,bVz,1,1,16,6.4213395900524e-05,2,3,2.005190837477195
c,si,1,7,46,0.0003451039015703,8,2,2.6426241406086426
cab,k{b,1,0,22,0.0006284318946834,1,3,1.67497997728623
cable,k1bP,1,1,8,4.504643045889874e-07,2,4,2.0423844419660164
cache,k{S,1,3,26,0.0002832908478782,4,3,1.7903218687388722
cackle,k{kP,1,1,8,2.1593116316003365e-06,2,4,1.872220706566157
cad,k{d,1,0,30,1.1002479315500665e-05,1,3,2.2605691965606836
cadge,k{_,1,1,11,1.2785641869587246e-07,2,3,2.9054918716421643
caff,k{f,1,0,15,9.297363358818044e-06,1,3,2.2849461153658033
cage,k1_,1,1,16,4.582948287409882e-07,2,3,2.7206843978748494
cairn,k8n,1,0,13,9.75305572607304e-07,1,3,2.611352481599195
cake,k1k,1,1,28,5.8651339243465606e-05,2,3,2.018306739071529
calf,k#f,1,0,16,0.0001496496729499,1,3,1.8827074594656654
calk,k$k,1,4,27,0.0002511949493933,5,3,1.8077290824541967
call,k$l,1,2,32,0.0004625366964439,3,3,1.7193506520758712
