Word,Conc,SUBTLEX,AoA
administrator,3.89,84,12.22
biopsy,3.89,79,15.06
bloke,3.89,238,13.88
cantina,3.89,30,13.53
carbonation,3.89,5,12.25
caricature,3.89,15,12.26
colonel,3.89,4909,9.62
concierge,3.89,73,12.19
decay,3.89,105,8.79
diagnostician,3.89,12,16.53
dwarfism,3.89,1,11.06
fee,3.89,494,8.56
fielder,3.89,28,9.44
flagship,3.89,49,13.12
fungicide,3.89,3,13.33
gala,3.89,90,14.06
gangway,3.89,116,13.73
germ,3.89,64,5.95
governess,3.89,54,12.89
heiress,3.89,58,12.71
impound,3.89,85,12.53
incisor,3.89,8,10.7
interviewee,3.89,4,11.79
isle,3.89,62,9.65
keepsake,3.89,36,9.47
leader,3.89,1589,6.9
masher,3.89,12,11.62
messenger,3.89,411,7.58
metropolis,3.89,52,12.06
mutt,3.89,202,7.22
narrator,3.89,529,6.72
nerve,3.89,1171,9.67
outbuilding,3.89,11,10.62
pansy,3.89,99,8.32
party,3.89,11890,4.58
pension,3.89,247,13.28
pixie,3.89,42,7.72
posse,3.89,221,10.56
pothead,3.89,21,12.16
practitioner,3.89,43,13.61
reader,3.89,278,5.37
respiration,3.89,63,12.21
roadwork,3.89,10,7.56
runoff,3.89,10,10.28
siesta,3.89,25,11.82
sigh,3.89,173,7.39
simulator,3.89,40,10.11
sitter,3.89,80,5.68
slayer,3.89,144,11.5
snicker,3.89,15,8.84
spokesperson,3.89,46,10.5
spring,3.89,1597,5.5
stampede,3.89,68,9.55
stepparent,3.89,2,8.94
subdivision,3.89,29,10.3
substructure,3.89,7,13.89
tax,3.89,742,8.94
telethon,3.89,53,11.67
toxin,3.89,46,9.33
tracker,3.89,83,9.61
trader,3.89,80,8.79
trainee,3.89,68,11.79
transportation,3.89,283,8.11
tremor,3.89,41,10.68
workout,3.89,141,8.68
wormhole,3.89,98,12.35
advertising,3.88,379,9.95
apostrophe,3.88,12,8.39
backswing,3.88,12,11.67
ballad,3.88,72,11.21
belongings,3.88,154,9.17
biter,3.88,29,6.0
bombshell,3.88,46,11.22
bughouse,3.88,11,10.06
cannery,3.88,13,11.15
codebook,3.88,10,11.23
coinage,3.88,3,10.62
commodore,3.88,184,11.56
damsel,3.88,45,7.83
diesel,3.88,135,11.67
doodlebug,3.88,6,10.4
entomologist,3.88,19,14.86
ether,3.88,108,13.44
filer,3.88,1,10.6
flatulence,3.88,28,13.5
footnote,3.88,18,11.6
friar,3.88,88,9.22
gimp,3.88,48,11.89
gobbler,3.88,16,8.94
gumshoe,3.88,18,11.11
herpes,3.88,66,11.37
hoot,3.88,133,7.78
junk,3.88,784,6.62
kicker,3.88,54,6.39
knocker,3.88,17,7.89
masque,3.88,8,11.18
millet,3.88,16,14.08
minuteman,3.88,12,10.4
mob,3.88,660,9.67
nettle,3.88,8,14.33
numeral,3.88,9,8.32
observer,3.88,188,9.7
offender,3.88,140,10.85
pair,3.88,1900,5.94
parolee,3.88,8,13.47
pipette,3.88,1,13.72
pitchman,3.88,5,11.67
potluck,3.88,22,7.8
pursuer,3.88,9,10.7
raffle,3.88,93,9.22
route,3.88,1089,11.4
rustler,3.88,25,11.0
sharecropper,3.88,5,14.56
sliver,3.88,23,7.11
smeller,3.88,3,8.29
sneezer,3.88,2,6.63
spotter,3.88,48,11.57
squiggle,3.88,2,8.11
statistician,3.88,1,12.65
statute,3.88,97,10.39
stinkweed,3.88,6,9.93
storyteller,3.88,27,6.05
striper,3.88,10,9.08
substation,3.88,29,12.81
surroundings,3.88,107,7.28
teamster,3.88,12,12.56
tester,3.88,17,8.84
touchdown,3.88,253,7.89
waitperson,3.88,1,8.47
agency,3.87,991,10.58
astrologist,3.87,2,11.41
brazier,3.87,2,13.21
exercise,3.87,904,6.17
hoedown,3.87,17,9.61
landing,3.87,818,6.72
launcher,3.87,42,9.16
livery,3.87,65,13.0
monocle,3.87,11,13.0
oxide,3.87,61,14.53
promenade,3.87,45,11.44
register,3.87,561,8.63
smoothness,3.87,6,7.61
abuser,3.86,16,9.94
aliens,3.86,491,8.58
app,3.86,8,18.33
arsenal,3.86,102,11.79
assignment,3.86,912,7.0
bail,3.86,885,10.16
base,3.86,1804,6.42
blotch,3.86,10,9.28
bootlegger,3.86,33,13.0
bureaucrat,3.86,29,12.74
cancer,3.86,1139,8.39
chunk,3.86,211,8.53
combustion,3.86,64,11.42
competition,3.86,1066,7.85
conference,3.86,1296,9.39
constructor,3.86,2,9.53
contact,3.86,3305,7.78
decorator,3.86,107,10.25
deed,3.86,475,9.72
display,3.86,435,7.72
edibles,3.86,2,11.17
emporium,3.86,44,13.78
endocrinologist,3.86,2,16.62
fiancee,3.86,154,8.47
freemason,3.86,10,15.0
fulcrum,3.86,10,13.21
gardening,3.86,123,6.42
grub,3.86,139,8.95
height,3.86,476,5.42
highland,3.86,81,11.2
household,3.86,354,7.56
injection,3.86,211,10.68
intern,3.86,232,14.0
leap,3.86,340,5.53
lisp,3.86,21,10.44
lyrics,3.86,259,8.32
mainframe,3.86,103,13.06
moonwalk,3.86,32,10.3
nighttime,3.86,105,3.72
ounce,3.86,206,8.78
pane,3.86,24,9.78
patrol,3.86,792,8.56
priestess,3.86,63,12.35
programmer,3.86,56,13.28
recipient,3.86,59,7.89
recital,3.86,150,6.95
replica,3.86,56,10.47
scripture,3.86,69,7.28
sepia,3.86,3,14.4
signal,3.86,1926,6.67
skit,3.86,42,9.17
sprite,3.86,33,9.17
subfloor,3.86,4,12.41
sulfate,3.86,20,14.24
sunbelt,3.86,3,11.89
terminal,3.86,390,9.33
translator,3.86,115,9.06
wench,3.86,88,10.72
wholesaler,3.86,9,12.56
windburn,3.86,1,9.65
boating,3.85,52,8.45
breaker,3.85,117,9.84
center,3.85,2335,6.57
cherub,3.85,31,12.18
circuitry,3.85,44,12.62
class,3.85,5985,4.95
darkness,3.85,892,4.83
diamondback,3.85,5,10.18
dose,3.85,270,10.1
dressmaking,3.85,4,8.79
earthling,3.85,35,11.63
equator,3.85,31,8.59
fiddlestick,3.85,1,9.81
grime,3.85,21,8.72
gust,3.85,24,8.12
guts,3.85,1211,6.96
headcount,3.85,4,8.16
homosexual,3.85,241,12.37
image,3.85,1154,8.5
jig,3.85,87,8.7
journeyman,3.85,2,12.88
junkie,3.85,265,12.68
keystroke,3.85,10,11.35
menthol,3.85,22,11.11
moneybags,3.85,13,9.32
munchkin,3.85,41,6.21
negotiator,3.85,67,11.42
nobleman,3.85,37,9.74
parking,3.85,1379,5.94
penmanship,3.85,28,9.25
pumice,3.85,7,12.18
puncture,3.85,96,8.89
ramrod,3.85,22,10.5
readout,3.85,35,11.07
redskin,3.85,13,10.32
ripple,3.85,77,8.47
scowl,3.85,26,9.56
shutdown,3.85,75,8.74
signage,3.85,17,12.26
sinker,3.85,28,6.9
slice,3.85,435,5.69
snitch,3.85,161,10.56
spillover,3.85,3,13.72
spouse,3.85,97,9.94
stench,3.85,113,9.17
surveyor,3.85,13,11.67
telecommuter,3.85,1,17.32
transvestite,3.85,83,13.94
tuft,3.85,2,9.87
universe,3.85,1289,9.26
valance,3.85,49,13.84
webcast,3.85,5,16.88
aerialist,3.84,1,14.08
benchwarmer,3.84,10,10.22
confection,3.84,9,10.14
dispenser,3.84,52,7.94
fireside,3.84,20,9.39
grabber,3.84,12,8.24
horseplay,3.84,19,6.05
ingredient,3.84,133,7.85
keratin,3.84,2,12.13
neurobiologist,3.84,2,14.71
noonday,3.84,2,9.0
pantomime,3.84,17,9.33
promoter,3.84,51,12.41
psoriasis,3.84,23,16.0
rigger,3.84,9,12.71
rotor,3.84,24,12.71
shale,3.84,9,11.94
south,3.84,3288,6.06
stepper,3.84,1,8.94
storytelling,3.84,24,5.21
subtitle,3.84,52,9.84
sunburst,3.84,6,10.95
teargas,3.84,1,11.37
vane,3.84,16,10.58
winter,3.84,1337,4.38
acupuncture,3.83,37,11.79
backslash,3.83,4,12.59
bleat,3.83,6,12.92
bloodshed,3.83,100,11.44
blotter,3.83,27,11.5
boss,3.83,6339,6.16
brimstone,3.83,71,11.19
bushman,3.83,9,11.38
capful,3.83,4,7.47
cascade,3.83,32,12.3
circuit,3.83,340,11.78
deathbed,3.83,68,9.47
diabetes,3.83,166,10.74
discharge,3.83,327,10.74
electrochemist,3.83,1,12.43
erosion,3.83,28,10.32
felon,3.83,128,10.71
fissure,3.83,22,14.47
forebrain,3.83,3,12.77
funeral,3.83,1693,7.28
gamekeeper,3.83,11,10.94
glare,3.83,82,9.33
guest,3.83,2037,6.21
headquarter,3.83,24,8.63
hideout,3.83,80,6.86
hysterectomy,3.83,31,14.44
layup,3.83,8,10.26
lullaby,3.83,88,5.48
monofilament,3.83,2,14.06
murderer,3.83,1355,8.26
nonhuman,3.83,8,9.35
northeast,3.83,164,7.47
password,3.83,407,8.83
payer,3.83,8,10.3
peer,3.83,78,10.21
picker,3.83,31,8.05
pneumonia,3.83,257,9.65
prance,3.83,39,8.95
psychoanalyst,3.83,33,15.37
quiver,3.83,23,11.05
rabies,3.83,112,8.22
racer,3.83,134,4.84
sanatorium,3.83,27,12.73
showpiece,3.83,4,12.67
sitcom,3.83,78,10.05
slurp,3.83,22,6.76
spinner,3.83,45,9.89
stirrer,3.83,4,8.56
stockpile,3.83,21,10.89
strikeout,3.83,20,6.63
subcontractor,3.83,2,11.81
sweatbox,3.83,9,11.94
tendonitis,3.83,2,15.03
texture,3.83,84,9.35
vanload,3.83,1,10.29
weather,3.83,1746,5.94
weekend,3.83,3118,4.79
adapter,3.82,11,11.79
angel,3.82,3992,4.0
basketful,3.82,6,8.59
bloodmobile,3.82,2,13.0
campout,3.82,8,6.27
cannibal,3.82,56,9.11
champion,3.82,1067,8.61
chuckle,3.82,81,6.3
customer,3.82,775,7.21
destination,3.82,300,8.56
encampment,3.82,16,12.76
firewall,3.82,55,13.56
firewater,3.82,19,11.0
freshener,3.82,20,8.47
ghetto,3.82,282,10.15
gofer,3.82,16,8.81
gospel,3.82,160,8.0
homicide,3.82,782,12.94
inventor,3.82,117,8.0
java,3.82,78,12.63
lowland,3.82,6,12.72
magistrate,3.82,70,12.78
masonry,3.82,5,12.0
melanin,3.82,4,14.29
newsflash,3.82,32,9.22
payload,3.82,31,13.33
perforation,3.82,8,11.42
primer,3.82,30,11.22
proofreader,3.82,1,9.83
sender,3.82,38,7.28
townsfolk,3.82,20,9.11
typesetter,3.82,2,12.36
airforce,3.81,0,6.83
alabaster,3.81,34,13.67
awl,3.81,2,10.75
biochemist,3.81,21,12.68
bloodsucker,3.81,18,9.56
bombardier,3.81,35,13.14
borough,3.81,60,11.35
candidate,3.81,434,10.39
caricaturist,3.81,3,13.64
cartographer,3.81,5,12.5
chum,3.81,156,9.24
curator,3.81,47,11.68
cutout,3.81,15,6.94
dipstick,3.81,25,10.78
electrocution,3.81,50,9.24
employer,3.81,274,10.15
encoder,3.81,11,13.0
fistful,3.81,30,6.29
fleet,3.81,540,10.74
flotation,3.81,20,8.26
fornicator,3.81,9,14.94
hazmat,3.81,41,13.31
hollandaise,3.81,17,12.61
hurdler,3.81,1,9.22
labeler,3.81,1,9.47
ligature,3.81,37,15.53
magenta,3.81,32,7.79
mapmaker,3.81,7,11.71
moonbeam,3.81,38,8.24
moonscape,3.81,3,11.59
newlywed,3.81,22,8.63
opener,3.81,173,7.17
parish,3.81,154,10.79
projectionist,3.81,16,12.63
researcher,3.81,38,10.22
roar,3.81,205,4.79
senate,3.81,331,10.79
sextet,3.81,6,12.4
shimmy,3.81,59,10.0
sketcher,3.81,1,9.53
sonar,3.81,211,11.42
sparkle,3.81,85,5.95
stride,3.81,107,9.21
sulfide,3.81,9,13.06
teardown,3.81,1,10.38
transducer,3.81,10,14.13
voucher,3.81,46,10.3
warmonger,3.81,7,13.22
whisperer,3.81,9,8.11
acetaminophen,3.8,5,13.47
antidepressant,3.8,18,14.05
assassination,3.8,281,9.05
batch,3.8,212,6.74
cache,3.8,31,15.05
coffer,3.8,5,12.08
colonist,3.8,3,10.74
defendant,3.8,904,11.42
divorcee,3.8,24,11.63
experimenter,3.8,2,10.59
fluff,3.8,72,4.85
gent,3.8,82,11.8
gloss,3.8,74,9.9
goldmine,3.8,14,8.56
horticulturalist,3.8,3,15.36
mongrel,3.8,44,10.24
motion,3.8,967,6.78
passage,3.8,390,8.11
pauper,3.8,25,9.44
sedimentation,3.8,2,12.8
southeast,3.8,167,8.63
tyrant,3.8,98,11.25
vagabond,3.8,25,12.35
virologist,3.8,1,16.12
vixen,3.8,49,11.0
vowel,3.8,36,6.53
workhorse,3.8,5,10.5
yardmaster,3.8,5,13.48
aneurysm,3.79,101,15.05
assembly,3.79,245,6.94
attendee,3.79,1,11.42
billion,3.79,568,8.37
birdie,3.79,253,6.56
bondsman,3.79,26,13.83
coauthor,3.79,5,10.65
colleague,3.79,346,12.42
commoner,3.79,36,8.56
cortex,3.79,57,12.39
crash,3.79,1461,6.11
crook,3.79,289,7.84
cultivator,3.79,5,13.21
derma,3.79,5,13.93
dropper,3.79,20,8.56
duel,3.79,120,9.45
effigy,3.79,14,13.76
elevation,3.79,47,9.95
eyebath,3.79,1,12.43
fastball,3.79,59,7.06
finalist,3.79,24,8.56
flail,3.79,9,12.19
flyboy,3.79,23,10.76
footsie,3.79,19,7.32
freshman,3.79,375,10.45
gooseneck,3.79,1,14.08
gout,3.79,71,13.65
graduation,3.79,500,7.28
groove,3.79,212,8.39
heat,3.79,2044,5.33
heckler,3.79,15,12.47
hunk,3.79,263,8.33
influenza,3.79,25,10.37
italic,3.79,3,9.68
lecture,3.79,534,9.5
lineup,3.79,144,8.42
lunchtime,3.79,125,4.94
mixture,3.79,126,8.11
nightfall,3.79,118,8.17
nonsmoker,3.79,6,7.74
nuthouse,3.79,46,10.26
opening,3.79,1960,6.28
oscillator,3.79,18,13.5
playmate,3.79,63,5.21
polygamist,3.79,2,14.26
rioting,3.79,26,10.16
sample,3.79,744,7.21
seizure,3.79,190,9.74
shiner,3.79,38,8.21
sniffle,3.79,13,7.22
sob,3.79,77,9.0
sorceress,3.79,18,9.82
sprain,3.79,43,9.06
sucker,3.79,834,6.11
team,3.79,7528,6.0
testosterone,3.79,83,12.18
